1,0.017218567430973053,0.11853,0.128697,0.0191926,18.5701811161,17.8552526804,34.3464778001,0.553261599537,0.518891277336,0.669299586674,
2,0.009945312514901161,0.104541,0.104421,0.0165049,19.6808545072,19.6975496825,35.6616938644,0.61267226498,0.533620033367,0.664423569836,
3,0.011026795953512192,0.10231,0.0994297,0.0206127,19.8374511157,20.1045246661,33.7247962041,0.530808415803,0.514289431477,0.569803180202,
4,0.007174829952418804,0.0856383,0.0879772,0.0181136,21.4151650545,21.1980032338,34.853240224,0.625402869295,0.620353565855,0.692844955562,
5,0.005803652107715607,0.0833065,0.0822652,0.0167623,21.6352707192,21.7592741676,35.5249529738,0.637226915879,0.652803308894,0.748669653605,
6,0.005845613777637482,0.0776146,0.0769432,0.0151804,22.2665864468,22.3513804775,36.3880569006,0.690057784392,0.748546385849,0.805872262744,
7,0.005721407942473888,0.0717528,0.0729834,0.0153121,22.9451492731,22.8075318566,36.3104154952,0.677656735497,0.683325264298,0.805040999347,
8,0.005633622407913208,0.072865,0.0675279,0.0151923,22.8072410017,23.4970185647,36.3799405212,0.678892324509,0.695479217029,0.802922821477,
9,0.01060594990849495,0.0701079,0.0645903,0.0138223,23.126912109,23.8860623859,37.2041565136,0.750615241665,0.736194124523,0.858921083887,
10,0.0036672991700470448,0.0629988,0.0648097,0.0133242,24.1160937561,23.8767964991,37.5263415932,0.748701211081,0.730644731074,0.863244148983,
11,0.003065647091716528,0.0615331,0.0616727,0.0122239,24.310573361,24.3052235939,38.2804895721,0.763676937203,0.72017718101,0.895816378178,
12,0.003685188479721546,0.0608734,0.06046,0.0119955,24.3886605667,24.4651735693,38.4435548557,0.752633880306,0.74195508283,0.900394710111,
13,0.0033679723273962736,0.0593841,0.0584664,0.0114283,24.6125179174,24.7716100927,38.8701380058,0.800724827419,0.813710864916,0.91299048104,
14,0.00216099014505744,0.0584831,0.0585071,0.0113137,24.771594936,24.7701029892,38.9561141824,0.782857387607,0.771202222909,0.910873109584,
15,0.003415502607822418,0.0634238,0.0611985,0.0110208,24.0168816558,24.3484021098,39.1883130335,0.816141222068,0.776524412661,0.921293402494,
16,0.0017103392165154219,0.0557656,0.0560379,0.0105044,25.1808226574,25.1432000477,39.6086364806,0.829552114028,0.816000384062,0.930590505469,
17,0.0018765312852337956,0.0552922,0.0557517,0.010174,25.2689941731,25.1839426766,39.891109149,0.853604199582,0.8329559798,0.939438969831,
18,0.0014214307302609086,0.0549485,0.0584399,0.0101057,25.309252931,24.7512383818,39.9525213206,0.845411372498,0.829841451491,0.947946769777,
19,0.0020917074289172888,0.0534255,0.0541439,0.00965778,25.5737636993,25.4586978644,40.348556453,0.845462469827,0.852629900032,0.949752947923,
20,0.0019977602642029524,0.0549404,0.0554557,0.00960702,25.2984118835,25.2201366672,40.3953982864,0.823954578327,0.863250897415,0.945657156217,
21,0.001534157432615757,0.0563019,0.0546249,0.00953716,25.1099852532,25.3819620948,40.4571113181,0.871303953326,0.804544063005,0.936816991594,
22,0.0018078058492392302,0.0524773,0.0528759,0.00927496,25.7232743819,25.6527181758,40.7041474126,0.899153292709,0.882939439772,0.956824652685,
23,0.0031225220300257206,0.051815,0.0521298,0.00932482,25.8367108178,25.7797216078,40.6566333787,0.892811158218,0.790798705277,0.952785704923,
24,0.001549558830447495,0.0506029,0.0522617,0.00918747,26.0562217506,25.7577237694,40.7839826141,0.900521643292,0.900542853899,0.950116498414,
25,0.00142797885928303,0.0511289,0.051519,0.00886419,25.9670554703,25.8919182879,41.0991606659,0.908941564848,0.921193412806,0.959818346943,
26,0.0012729120207950473,0.0501237,0.0507471,0.00875553,26.1377334014,26.0211064413,41.2042899201,0.915753335409,0.911973858579,0.95905317924,
27,0.0010982033563777804,0.0500393,0.050306,0.00860678,26.1482264806,26.0966866859,41.3486192189,0.910648249406,0.918526975159,0.952585045843,
28,0.001513138529844582,0.0507529,0.0500504,0.00833053,26.0287240915,26.1482223245,41.6330871562,0.915003303477,0.906789055175,0.957739757292,
29,0.0016461192863062024,0.0506095,0.0506853,0.00818653,26.0556808929,26.03908524,41.7834695521,0.915982667653,0.907232614426,0.952173839762,
30,0.0009788728784769773,0.0502785,0.0501571,0.00834328,26.0895329053,26.1089100895,41.6145184228,0.919570250076,0.888358651082,0.936193283297,
31,0.001612542662769556,0.0497222,0.0497742,0.00795558,26.2099280517,26.2007201149,42.0319083408,0.910635069972,0.904178934613,0.950972056625,
32,0.0015399628318846226,0.0488112,0.049245,0.00787645,26.36785231,26.2874444865,42.1186480682,0.907354456451,0.903819439937,0.953319742724,
33,0.001634148764424026,0.0495984,0.049342,0.00773045,26.2116467316,26.2537606452,42.2811708579,0.912005639227,0.89472473398,0.950288588063,
34,0.0011494262143969536,0.0489428,0.0480506,0.00753785,26.3200056433,26.5000272573,42.4927383297,0.896979306509,0.91699905222,0.943975833043,
35,0.0010502809891477227,0.0471368,0.0470441,0.0071693,26.652138981,26.6654619453,42.9302672293,0.896846351537,0.908661461174,0.956014126369,
36,0.002146166516467929,0.0474023,0.0477274,0.00711151,26.6187765147,26.5621520484,42.9991932701,0.907932192351,0.922003542027,0.956094252084,
37,0.0012660674983635545,0.0462315,0.0469435,0.00717292,26.8256904665,26.6831599478,42.921626419,0.904845424771,0.906297387179,0.945919008275,
38,0.002048823516815901,0.0453262,0.0455367,0.00682729,27.0003473603,26.957039282,43.3526456803,0.904660058095,0.92461190097,0.957518686103,
39,0.0018022418953478336,0.0515992,0.0506498,0.00718736,25.8515468444,26.020425537,42.8987505793,0.858889050214,0.898018872442,0.930687977028,
40,0.0016978007042780519,0.0445121,0.0443784,0.0064322,27.1519525431,27.1815717994,43.8672740598,0.903335285903,0.923706285642,0.960004110277,
41,0.0010651132324710488,0.046023,0.0464086,0.00604518,26.8667550195,26.7886522571,44.4066007398,0.909306233885,0.92239588565,0.96506794436,
